type	conf	expFolder	map	expNumber	targetFound	exploredArea	takeoffsCount	actionsTotal	actionsCount	actionSequence
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	3	0	50.0	2	34	[5, 1, 20, 8, 0]	[3, 2, 3, 3, 2, 0, 2, 2, 3, 0, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 0, 3, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	4	1	28.66	4	36	[6, 1, 20, 6, 3]	[0, 2, 0, 2, 2, 4, 2, 0, 0, 2, 3, 2, 2, 2, 0, 2, 2, 3, 2, 2, 2, 3, 2, 2, 1, 3, 2, 3, 0, 4, 2, 2, 2, 2, 3, 4]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	5	0	55.49	2	35	[1, 2, 23, 7, 2]	[3, 4, 2, 2, 2, 4, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 0, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	6	1	62.2	1	34	[1, 2, 17, 12, 2]	[3, 2, 4, 2, 3, 2, 2, 2, 0, 1, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 1, 4, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	7	0	89.63	1	36	[0, 2, 25, 8, 1]	[2, 2, 2, 3, 2, 3, 2, 2, 3, 1, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 4, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16B	8	0	80.49	2	36	[2, 1, 23, 8, 2]	[3, 2, 2, 3, 2, 2, 2, 2, 2, 4, 2, 0, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 1, 2, 2, 3, 2, 2, 2, 0, 2, 4, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	0	0	69.23	5	35	[4, 0, 21, 9, 1]	[2, 2, 2, 3, 2, 2, 0, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 0, 2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 0, 0, 4, 3, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	1	0	44.23	7	36	[4, 2, 18, 11, 1]	[3, 0, 3, 3, 3, 2, 2, 3, 3, 2, 4, 1, 2, 3, 2, 0, 2, 3, 2, 3, 2, 2, 2, 2, 2, 0, 2, 3, 0, 2, 3, 2, 2, 1, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	2	0	80.77	1	36	[2, 4, 21, 8, 1]	[4, 3, 3, 3, 2, 2, 1, 0, 2, 2, 0, 2, 3, 1, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 1, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	3	0	27.56	6	35	[5, 3, 16, 10, 1]	[2, 0, 2, 3, 2, 0, 2, 3, 2, 3, 2, 3, 3, 4, 3, 1, 2, 0, 2, 3, 2, 2, 0, 2, 2, 1, 3, 2, 1, 0, 2, 3, 2, 2, 3]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	4	0	52.56	3	36	[4, 3, 19, 9, 1]	[0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 0, 3, 3, 1, 2, 2, 0, 3, 2, 3, 2, 2, 3, 4, 0, 1, 3, 1, 2, 2, 2, 2]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	5	0	42.95	4	35	[3, 2, 23, 5, 2]	[2, 0, 2, 1, 2, 2, 1, 2, 4, 2, 0, 3, 2, 3, 2, 2, 2, 2, 2, 4, 2, 2, 2, 0, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	6	0	37.82	3	36	[6, 2, 18, 8, 2]	[2, 0, 3, 2, 2, 0, 2, 2, 0, 3, 2, 2, 2, 3, 2, 2, 3, 4, 1, 4, 3, 2, 3, 0, 0, 3, 2, 2, 2, 2, 2, 3, 2, 2, 0, 1]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	7	0	31.41	5	36	[6, 2, 13, 11, 4]	[3, 1, 2, 1, 2, 4, 3, 2, 2, 3, 2, 3, 4, 0, 0, 2, 2, 3, 3, 3, 0, 2, 2, 2, 4, 4, 3, 0, 3, 3, 2, 0, 2, 2, 0, 3]
emulation	conf7	Exp-22-08-29T08-57-20	map-16BD	8	0	58.97	3	35	[3, 3, 22, 5, 2]	[2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 4, 2, 3, 4, 2, 2, 1, 2, 3, 3, 3, 0]
